group,id,course,module,grade
16,190,Hacking and Network Security,2,10
16,190,Hacking and Network Security,2,8.5
16,190,Neurotechnology and Mind Control,2,12
16,190,Neurotechnology and Mind Control,2,20
16,190,Neurotechnology and Mind Control,2,15
16,190,Neurotechnology and Mind Control,2,19
16,190,Post-Human Philosophy and Ethics,2,10
16,190,Post-Human Philosophy and Ethics,2,9
16,190,Post-Human Philosophy and Ethics,2,13.5
16,190,Post-Human Philosophy and Ethics,2,10
16,190,Post-Human Philosophy and Ethics,2,11.5
16,190,Post-Human Philosophy and Ethics,2,13.5
16,190,Urban Planning and Megacity Design,2,15
16,190,Urban Planning and Megacity Design,2,12
16,190,Urban Planning and Megacity Design,2,13
16,190,Urban Planning and Megacity Design,2,14
16,190,Urban Planning and Megacity Design,2,14.5
16,190,Virtual Reality and Augmented Reality,2,8.75
16,190,Virtual Reality and Augmented Reality,2,11.5
16,190,Virtual Reality and Augmented Reality,2,11.75
16,190,Virtual Reality and Augmented Reality,2,11.25
16,190,Virtual Reality and Augmented Reality,2,11.25
16,190,Virtual Reality and Augmented Reality,2,10.25
16,190,Virtual Reality and Augmented Reality,2,11.75
16,190,Virtual Reality and Augmented Reality,2,11.75
16,190,Virtual Reality and Augmented Reality,2,9.25
16,190,Virtual Reality and Augmented Reality,2,10
16,218,Artificial Intelligence and Machine Learning,2,9.5
16,218,Artificial Intelligence and Machine Learning,2,9.5
16,218,Artificial Intelligence and Machine Learning,2,11.5
16,218,Artificial Intelligence and Machine Learning,2,11.5
16,218,Bioengineering and Genetic Modification,1,14.5
16,218,Bioengineering and Genetic Modification,1,12
16,218,Bioengineering and Genetic Modification,1,12
16,218,Corporate Espionage and Industrial Sabotage,2,8
16,218,Corporate Espionage and Industrial Sabotage,2,7.5
16,218,Corporate Espionage and Industrial Sabotage,2,6
16,218,Corporate Espionage and Industrial Sabotage,2,6.5
16,218,Corporate Espionage and Industrial Sabotage,2,5
16,218,Corporate Espionage and Industrial Sabotage,2,6.5
16,218,Corporate Espionage and Industrial Sabotage,2,6
16,218,Corporate Espionage and Industrial Sabotage,2,8.5
16,218,Corporate Espionage and Industrial Sabotage,2,6.5
16,218,Cybernetic Implants and Augmentations,1,14.3
16,218,Cybernetic Implants and Augmentations,1,9.5
16,218,Cybernetic Implants and Augmentations,1,14
16,218,Cybernetic Implants and Augmentations,1,14
16,218,Cybernetic Implants and Augmentations,1,11.7
16,218,Cybernetic Implants and Augmentations,1,7.3
16,218,Cybernetic Implants and Augmentations,1,7.9
16,218,Cybernetic Implants and Augmentations,1,13.6
16,218,Cybernetic Implants and Augmentations,1,10.8
16,218,Cybernetic Implants and Augmentations,1,18.2
16,218,Darknet Culture and Subversive Technologies,2,6.5
16,218,Darknet Culture and Subversive Technologies,2,10.5
16,218,Darknet Culture and Subversive Technologies,2,9.25
16,218,Darknet Culture and Subversive Technologies,2,7.75
16,218,Hacking and Network Security,2,11
16,218,Hacking and Network Security,2,12.5
16,218,Neurotechnology and Mind Control,2,18
16,218,Neurotechnology and Mind Control,2,20
16,218,Neurotechnology and Mind Control,2,20
16,218,Neurotechnology and Mind Control,2,10
16,218,Post-Human Philosophy and Ethics,2,7
16,218,Post-Human Philosophy and Ethics,2,10.5
16,218,Post-Human Philosophy and Ethics,2,13
16,218,Post-Human Philosophy and Ethics,2,10.5
16,218,Post-Human Philosophy and Ethics,2,6.5
16,218,Post-Human Philosophy and Ethics,2,12.5
16,218,Post-Human Philosophy and Ethics,2,10
16,218,Urban Planning and Megacity Design,2,14.5
16,218,Urban Planning and Megacity Design,2,12
16,218,Urban Planning and Megacity Design,2,11
16,218,Urban Planning and Megacity Design,2,13
16,218,Urban Planning and Megacity Design,2,15
16,218,Virtual Reality and Augmented Reality,2,13
16,218,Virtual Reality and Augmented Reality,2,10.75
16,218,Virtual Reality and Augmented Reality,2,11.75
16,218,Virtual Reality and Augmented Reality,2,12.75
16,218,Virtual Reality and Augmented Reality,2,13.5
16,218,Virtual Reality and Augmented Reality,2,11.5
16,218,Virtual Reality and Augmented Reality,2,10.75
16,218,Virtual Reality and Augmented Reality,2,11.5
16,218,Virtual Reality and Augmented Reality,2,10.25
16,218,Virtual Reality and Augmented Reality,2,11.75
16,246,Artificial Intelligence and Machine Learning,2,8.5
16,246,Artificial Intelligence and Machine Learning,2,8.5
16,246,Artificial Intelligence and Machine Learning,2,10
16,246,Artificial Intelligence and Machine Learning,2,8.5
16,246,Bioengineering and Genetic Modification,1,12.5
16,246,Bioengineering and Genetic Modification,1,15.5
16,246,Bioengineering and Genetic Modification,1,13
16,246,Corporate Espionage and Industrial Sabotage,2,6
16,246,Corporate Espionage and Industrial Sabotage,2,9
16,246,Corporate Espionage and Industrial Sabotage,2,7.5
16,246,Corporate Espionage and Industrial Sabotage,2,6.5
16,246,Corporate Espionage and Industrial Sabotage,2,8.5
16,246,Corporate Espionage and Industrial Sabotage,2,8
16,246,Corporate Espionage and Industrial Sabotage,2,8
16,246,Corporate Espionage and Industrial Sabotage,2,6
16,246,Cybernetic Implants and Augmentations,1,14.8
16,246,Cybernetic Implants and Augmentations,1,12.7
16,246,Cybernetic Implants and Augmentations,1,8.2
16,246,Cybernetic Implants and Augmentations,1,13.2
16,246,Cybernetic Implants and Augmentations,1,16
16,246,Cybernetic Implants and Augmentations,1,9.4
16,246,Cybernetic Implants and Augmentations,1,7.4
16,246,Cybernetic Implants and Augmentations,1,11.7
16,246,Cybernetic Implants and Augmentations,1,13.6
16,246,Darknet Culture and Subversive Technologies,2,5.5
16,246,Darknet Culture and Subversive Technologies,2,12.75
16,246,Darknet Culture and Subversive Technologies,2,7.25
16,246,Darknet Culture and Subversive Technologies,2,14.25
16,246,Hacking and Network Security,2,7.5
16,246,Hacking and Network Security,2,8
16,246,Hacking and Network Security,2,6
16,246,Neurotechnology and Mind Control,2,11
16,246,Neurotechnology and Mind Control,2,14
16,246,Neurotechnology and Mind Control,2,14
16,246,Post-Human Philosophy and Ethics,2,15.5
16,246,Post-Human Philosophy and Ethics,2,11.5
16,246,Post-Human Philosophy and Ethics,2,8
16,246,Post-Human Philosophy and Ethics,2,10.5
16,246,Post-Human Philosophy and Ethics,2,11
16,246,Post-Human Philosophy and Ethics,2,14.5
16,246,Post-Human Philosophy and Ethics,2,9
16,246,Urban Planning and Megacity Design,2,12.5
16,246,Urban Planning and Megacity Design,2,10.5
16,246,Urban Planning and Megacity Design,2,11
16,246,Urban Planning and Megacity Design,2,15
16,246,Urban Planning and Megacity Design,2,9
16,246,Virtual Reality and Augmented Reality,2,11
16,246,Virtual Reality and Augmented Reality,2,13
16,246,Virtual Reality and Augmented Reality,2,9.25
16,246,Virtual Reality and Augmented Reality,2,12.25
16,246,Virtual Reality and Augmented Reality,2,12.5
16,246,Virtual Reality and Augmented Reality,2,8.25
16,246,Virtual Reality and Augmented Reality,2,9.75
16,246,Virtual Reality and Augmented Reality,2,9.5
16,246,Virtual Reality and Augmented Reality,2,12.5
16,246,Virtual Reality and Augmented Reality,2,12.75
16,263,Artificial Intelligence and Machine Learning,2,12
16,263,Artificial Intelligence and Machine Learning,2,10
16,263,Artificial Intelligence and Machine Learning,2,11.5
16,263,Artificial Intelligence and Machine Learning,2,10
16,263,Bioengineering and Genetic Modification,1,10
16,263,Bioengineering and Genetic Modification,1,12.5
16,263,Bioengineering and Genetic Modification,1,10.5
16,263,Corporate Espionage and Industrial Sabotage,2,7.5
16,263,Corporate Espionage and Industrial Sabotage,2,8
16,263,Corporate Espionage and Industrial Sabotage,2,7
16,263,Corporate Espionage and Industrial Sabotage,2,8.5
16,263,Corporate Espionage and Industrial Sabotage,2,6
16,263,Corporate Espionage and Industrial Sabotage,2,10
16,263,Corporate Espionage and Industrial Sabotage,2,5
16,263,Corporate Espionage and Industrial Sabotage,2,9.5
16,263,Corporate Espionage and Industrial Sabotage,2,8.5
16,263,Cybernetic Implants and Augmentations,1,5.8
16,263,Cybernetic Implants and Augmentations,1,6.5
16,263,Cybernetic Implants and Augmentations,1,8.3
16,263,Cybernetic Implants and Augmentations,1,11.4
16,263,Cybernetic Implants and Augmentations,1,14.4
16,263,Cybernetic Implants and Augmentations,1,7.2
16,263,Cybernetic Implants and Augmentations,1,11.6
16,263,Cybernetic Implants and Augmentations,1,4.6
16,263,Cybernetic Implants and Augmentations,1,10.2
16,263,Cybernetic Implants and Augmentations,1,12.4
16,263,Darknet Culture and Subversive Technologies,2,8.25
16,263,Darknet Culture and Subversive Technologies,2,9.25
16,263,Darknet Culture and Subversive Technologies,2,3.75
16,263,Darknet Culture and Subversive Technologies,2,9.5
16,263,Hacking and Network Security,2,7
16,263,Hacking and Network Security,2,12.5
16,263,Hacking and Network Security,2,9
16,263,Neurotechnology and Mind Control,2,10
16,263,Neurotechnology and Mind Control,2,12
16,263,Neurotechnology and Mind Control,2,14
16,263,Neurotechnology and Mind Control,2,20
16,263,Post-Human Philosophy and Ethics,2,10.5
16,263,Post-Human Philosophy and Ethics,2,13.5
16,263,Post-Human Philosophy and Ethics,2,11
16,263,Post-Human Philosophy and Ethics,2,11
16,263,Post-Human Philosophy and Ethics,2,14
16,263,Post-Human Philosophy and Ethics,2,13
16,263,Urban Planning and Megacity Design,2,11.5
16,263,Urban Planning and Megacity Design,2,9.5
16,263,Urban Planning and Megacity Design,2,8
16,263,Urban Planning and Megacity Design,2,12
16,263,Virtual Reality and Augmented Reality,2,9.25
16,263,Virtual Reality and Augmented Reality,2,11.25
16,263,Virtual Reality and Augmented Reality,2,10.25
16,263,Virtual Reality and Augmented Reality,2,11
16,263,Virtual Reality and Augmented Reality,2,12.5
16,263,Virtual Reality and Augmented Reality,2,9
16,263,Virtual Reality and Augmented Reality,2,9.75
16,263,Virtual Reality and Augmented Reality,2,7.25
16,263,Virtual Reality and Augmented Reality,2,14.5
16,263,Virtual Reality and Augmented Reality,2,9.75
16,272,Artificial Intelligence and Machine Learning,2,10.5
16,272,Artificial Intelligence and Machine Learning,2,9.5
16,272,Artificial Intelligence and Machine Learning,2,9
16,272,Bioengineering and Genetic Modification,1,13
16,272,Bioengineering and Genetic Modification,1,15.5
16,272,Bioengineering and Genetic Modification,1,16.5
16,272,Corporate Espionage and Industrial Sabotage,2,6.5
16,272,Corporate Espionage and Industrial Sabotage,2,7
16,272,Corporate Espionage and Industrial Sabotage,2,7
16,272,Corporate Espionage and Industrial Sabotage,2,10
16,272,Corporate Espionage and Industrial Sabotage,2,8.5
16,272,Corporate Espionage and Industrial Sabotage,2,6.5
16,272,Corporate Espionage and Industrial Sabotage,2,6.5
16,272,Corporate Espionage and Industrial Sabotage,2,8.5
16,272,Corporate Espionage and Industrial Sabotage,2,7.5
16,272,Cybernetic Implants and Augmentations,1,8.8
16,272,Cybernetic Implants and Augmentations,1,7.5
16,272,Cybernetic Implants and Augmentations,1,12.2
16,272,Cybernetic Implants and Augmentations,1,11.5
16,272,Cybernetic Implants and Augmentations,1,9.1
16,272,Cybernetic Implants and Augmentations,1,9.8
16,272,Cybernetic Implants and Augmentations,1,10.1
16,272,Cybernetic Implants and Augmentations,1,12.3
16,272,Cybernetic Implants and Augmentations,1,13.7
16,272,Cybernetic Implants and Augmentations,1,11.1
16,272,Darknet Culture and Subversive Technologies,2,10.25
16,272,Darknet Culture and Subversive Technologies,2,12
16,272,Darknet Culture and Subversive Technologies,2,12.25
16,272,Darknet Culture and Subversive Technologies,2,14
16,272,Hacking and Network Security,2,10.5
16,272,Hacking and Network Security,2,12
16,272,Hacking and Network Security,2,6
16,272,Neurotechnology and Mind Control,2,14
16,272,Neurotechnology and Mind Control,2,12
16,272,Neurotechnology and Mind Control,2,9
16,272,Post-Human Philosophy and Ethics,2,12.5
16,272,Post-Human Philosophy and Ethics,2,9.5
16,272,Post-Human Philosophy and Ethics,2,8
16,272,Post-Human Philosophy and Ethics,2,17
16,272,Post-Human Philosophy and Ethics,2,11.5
16,272,Post-Human Philosophy and Ethics,2,13
16,272,Post-Human Philosophy and Ethics,2,15
16,272,Urban Planning and Megacity Design,2,8.5
16,272,Urban Planning and Megacity Design,2,11.5
16,272,Urban Planning and Megacity Design,2,10
16,272,Urban Planning and Megacity Design,2,11.5
16,272,Urban Planning and Megacity Design,2,8
16,272,Virtual Reality and Augmented Reality,2,9
16,272,Virtual Reality and Augmented Reality,2,10.75
16,272,Virtual Reality and Augmented Reality,2,9.25
16,272,Virtual Reality and Augmented Reality,2,11.25
16,272,Virtual Reality and Augmented Reality,2,10.75
16,272,Virtual Reality and Augmented Reality,2,11.75
16,272,Virtual Reality and Augmented Reality,2,12.5
16,272,Virtual Reality and Augmented Reality,2,9.75
16,272,Virtual Reality and Augmented Reality,2,12.75
16,290,Artificial Intelligence and Machine Learning,2,13
16,290,Artificial Intelligence and Machine Learning,2,8
16,290,Artificial Intelligence and Machine Learning,2,12.5
16,290,Artificial Intelligence and Machine Learning,2,9.5
16,290,Bioengineering and Genetic Modification,1,14
16,290,Bioengineering and Genetic Modification,1,14.5
16,290,Bioengineering and Genetic Modification,1,13.5
16,290,Corporate Espionage and Industrial Sabotage,2,7.5
16,290,Corporate Espionage and Industrial Sabotage,2,9
16,290,Corporate Espionage and Industrial Sabotage,2,8
16,290,Corporate Espionage and Industrial Sabotage,2,7.5
16,290,Corporate Espionage and Industrial Sabotage,2,9
16,290,Corporate Espionage and Industrial Sabotage,2,6.5
16,290,Corporate Espionage and Industrial Sabotage,2,5
16,290,Corporate Espionage and Industrial Sabotage,2,7.5
16,290,Corporate Espionage and Industrial Sabotage,2,8.5
16,290,Cybernetic Implants and Augmentations,1,9.3
16,290,Cybernetic Implants and Augmentations,1,15.5
16,290,Cybernetic Implants and Augmentations,1,15.2
16,290,Cybernetic Implants and Augmentations,1,11.3
16,290,Cybernetic Implants and Augmentations,1,10.9
16,290,Cybernetic Implants and Augmentations,1,15.9
16,290,Cybernetic Implants and Augmentations,1,12.7
16,290,Cybernetic Implants and Augmentations,1,7.3
16,290,Cybernetic Implants and Augmentations,1,12.3
16,290,Cybernetic Implants and Augmentations,1,14.3
16,290,Darknet Culture and Subversive Technologies,2,15.25
16,290,Darknet Culture and Subversive Technologies,2,13.25
16,290,Darknet Culture and Subversive Technologies,2,16
16,290,Darknet Culture and Subversive Technologies,2,6
16,290,Hacking and Network Security,2,9.5
16,290,Hacking and Network Security,2,14.5
16,290,Hacking and Network Security,2,10
16,290,Neurotechnology and Mind Control,2,13
16,290,Neurotechnology and Mind Control,2,16
16,290,Neurotechnology and Mind Control,2,11
16,290,Neurotechnology and Mind Control,2,14
16,290,Post-Human Philosophy and Ethics,2,12.5
16,290,Post-Human Philosophy and Ethics,2,7.5
16,290,Post-Human Philosophy and Ethics,2,13
16,290,Post-Human Philosophy and Ethics,2,12.5
16,290,Post-Human Philosophy and Ethics,2,12.5
16,290,Post-Human Philosophy and Ethics,2,13
16,290,Post-Human Philosophy and Ethics,2,15
16,290,Urban Planning and Megacity Design,2,16.5
16,290,Urban Planning and Megacity Design,2,11.5
16,290,Urban Planning and Megacity Design,2,10
16,290,Urban Planning and Megacity Design,2,13
16,290,Urban Planning and Megacity Design,2,8
16,290,Virtual Reality and Augmented Reality,2,14.25
16,290,Virtual Reality and Augmented Reality,2,10
16,290,Virtual Reality and Augmented Reality,2,11.75
16,290,Virtual Reality and Augmented Reality,2,12.25
16,290,Virtual Reality and Augmented Reality,2,11.75
16,290,Virtual Reality and Augmented Reality,2,8.75
16,290,Virtual Reality and Augmented Reality,2,10.5
16,290,Virtual Reality and Augmented Reality,2,11.5
16,290,Virtual Reality and Augmented Reality,2,13.25
16,301,Artificial Intelligence and Machine Learning,2,12
16,301,Artificial Intelligence and Machine Learning,2,8
16,301,Artificial Intelligence and Machine Learning,2,8.5
16,301,Artificial Intelligence and Machine Learning,2,13
16,301,Bioengineering and Genetic Modification,1,13
16,301,Bioengineering and Genetic Modification,1,12.5
16,301,Bioengineering and Genetic Modification,1,16.5
16,301,Corporate Espionage and Industrial Sabotage,2,6
16,301,Corporate Espionage and Industrial Sabotage,2,6
16,301,Corporate Espionage and Industrial Sabotage,2,7.5
16,301,Corporate Espionage and Industrial Sabotage,2,6.5
16,301,Corporate Espionage and Industrial Sabotage,2,2
16,301,Corporate Espionage and Industrial Sabotage,2,5.5
16,301,Corporate Espionage and Industrial Sabotage,2,6.5
16,301,Corporate Espionage and Industrial Sabotage,2,8
16,301,Corporate Espionage and Industrial Sabotage,2,9
16,301,Cybernetic Implants and Augmentations,1,16.1
16,301,Cybernetic Implants and Augmentations,1,7.6
16,301,Cybernetic Implants and Augmentations,1,7.9
16,301,Cybernetic Implants and Augmentations,1,10.7
16,301,Cybernetic Implants and Augmentations,1,18.5
16,301,Cybernetic Implants and Augmentations,1,13.5
16,301,Cybernetic Implants and Augmentations,1,6.3
16,301,Cybernetic Implants and Augmentations,1,14.3
16,301,Cybernetic Implants and Augmentations,1,10.8
16,301,Cybernetic Implants and Augmentations,1,11.6
16,301,Darknet Culture and Subversive Technologies,2,11.5
16,301,Darknet Culture and Subversive Technologies,2,10.75
16,301,Darknet Culture and Subversive Technologies,2,9.25
16,301,Darknet Culture and Subversive Technologies,2,10.25
16,301,Hacking and Network Security,2,8
16,301,Hacking and Network Security,2,8
16,301,Hacking and Network Security,2,12.5
16,301,Neurotechnology and Mind Control,2,9
16,301,Neurotechnology and Mind Control,2,14
16,301,Neurotechnology and Mind Control,2,15
16,301,Neurotechnology and Mind Control,2,13
16,301,Post-Human Philosophy and Ethics,2,12.5
16,301,Post-Human Philosophy and Ethics,2,14
16,301,Post-Human Philosophy and Ethics,2,8
16,301,Post-Human Philosophy and Ethics,2,13.5
16,301,Post-Human Philosophy and Ethics,2,8.5
16,301,Post-Human Philosophy and Ethics,2,17.5
16,301,Post-Human Philosophy and Ethics,2,8.5
16,301,Urban Planning and Megacity Design,2,9.5
16,301,Urban Planning and Megacity Design,2,8
16,301,Urban Planning and Megacity Design,2,14
16,301,Urban Planning and Megacity Design,2,13.5
16,301,Urban Planning and Megacity Design,2,13
16,301,Virtual Reality and Augmented Reality,2,10.75
16,301,Virtual Reality and Augmented Reality,2,10.25
16,301,Virtual Reality and Augmented Reality,2,11
16,301,Virtual Reality and Augmented Reality,2,10.75
16,301,Virtual Reality and Augmented Reality,2,11
16,301,Virtual Reality and Augmented Reality,2,12.25
16,301,Virtual Reality and Augmented Reality,2,8.25
16,301,Virtual Reality and Augmented Reality,2,8.25
16,301,Virtual Reality and Augmented Reality,2,11.25
16,368,Artificial Intelligence and Machine Learning,2,8.5
16,368,Artificial Intelligence and Machine Learning,2,9.5
16,368,Artificial Intelligence and Machine Learning,2,9.5
16,368,Artificial Intelligence and Machine Learning,2,9
16,368,Bioengineering and Genetic Modification,1,13
16,368,Bioengineering and Genetic Modification,1,10.5
16,368,Bioengineering and Genetic Modification,1,15
16,368,Corporate Espionage and Industrial Sabotage,2,8
16,368,Corporate Espionage and Industrial Sabotage,2,7
16,368,Corporate Espionage and Industrial Sabotage,2,8.5
16,368,Corporate Espionage and Industrial Sabotage,2,6.5
16,368,Corporate Espionage and Industrial Sabotage,2,6.5
16,368,Corporate Espionage and Industrial Sabotage,2,7.5
16,368,Corporate Espionage and Industrial Sabotage,2,5.5
16,368,Corporate Espionage and Industrial Sabotage,2,7.5
16,368,Corporate Espionage and Industrial Sabotage,2,6
16,368,Cybernetic Implants and Augmentations,1,10.1
16,368,Cybernetic Implants and Augmentations,1,10.8
16,368,Cybernetic Implants and Augmentations,1,10.3
16,368,Cybernetic Implants and Augmentations,1,12.9
16,368,Cybernetic Implants and Augmentations,1,12.7
16,368,Cybernetic Implants and Augmentations,1,6.3
16,368,Cybernetic Implants and Augmentations,1,8.9
16,368,Cybernetic Implants and Augmentations,1,7.8
16,368,Cybernetic Implants and Augmentations,1,14.1
16,368,Cybernetic Implants and Augmentations,1,7.5
16,368,Darknet Culture and Subversive Technologies,2,9.25
16,368,Darknet Culture and Subversive Technologies,2,13.75
16,368,Darknet Culture and Subversive Technologies,2,7
16,368,Darknet Culture and Subversive Technologies,2,15.75
16,368,Hacking and Network Security,2,7.5
16,368,Hacking and Network Security,2,12
16,368,Hacking and Network Security,2,10.5
16,368,Neurotechnology and Mind Control,2,15
16,368,Neurotechnology and Mind Control,2,12
16,368,Neurotechnology and Mind Control,2,15
16,368,Post-Human Philosophy and Ethics,2,14.5
16,368,Post-Human Philosophy and Ethics,2,16
16,368,Post-Human Philosophy and Ethics,2,16.5
16,368,Post-Human Philosophy and Ethics,2,15.5
16,368,Post-Human Philosophy and Ethics,2,9.5
16,368,Post-Human Philosophy and Ethics,2,10
16,368,Post-Human Philosophy and Ethics,2,15
16,368,Urban Planning and Megacity Design,2,12
16,368,Urban Planning and Megacity Design,2,8
16,368,Urban Planning and Megacity Design,2,14.5
16,368,Urban Planning and Megacity Design,2,12.5
16,368,Virtual Reality and Augmented Reality,2,8.5
16,368,Virtual Reality and Augmented Reality,2,8.5
16,368,Virtual Reality and Augmented Reality,2,12
16,368,Virtual Reality and Augmented Reality,2,11.5
16,368,Virtual Reality and Augmented Reality,2,10.75
16,368,Virtual Reality and Augmented Reality,2,9.25
16,368,Virtual Reality and Augmented Reality,2,10.75
16,368,Virtual Reality and Augmented Reality,2,10.75
16,368,Virtual Reality and Augmented Reality,2,10.75
16,368,Virtual Reality and Augmented Reality,2,10.5
16,380,Artificial Intelligence and Machine Learning,2,10
16,380,Artificial Intelligence and Machine Learning,2,10
16,380,Artificial Intelligence and Machine Learning,2,11
16,380,Artificial Intelligence and Machine Learning,2,8.5
16,380,Bioengineering and Genetic Modification,1,11.5
16,380,Bioengineering and Genetic Modification,1,13
16,380,Bioengineering and Genetic Modification,1,17
16,380,Corporate Espionage and Industrial Sabotage,2,8.5
16,380,Corporate Espionage and Industrial Sabotage,2,8
16,380,Corporate Espionage and Industrial Sabotage,2,7
16,380,Corporate Espionage and Industrial Sabotage,2,6.5
16,380,Corporate Espionage and Industrial Sabotage,2,7.5
16,380,Corporate Espionage and Industrial Sabotage,2,8.5
16,380,Corporate Espionage and Industrial Sabotage,2,7.5
16,380,Corporate Espionage and Industrial Sabotage,2,8.5
16,380,Corporate Espionage and Industrial Sabotage,2,6
16,380,Cybernetic Implants and Augmentations,1,12.9
16,380,Cybernetic Implants and Augmentations,1,9.1
16,380,Cybernetic Implants and Augmentations,1,13.5
16,380,Cybernetic Implants and Augmentations,1,7.5
16,380,Cybernetic Implants and Augmentations,1,9.6
16,380,Cybernetic Implants and Augmentations,1,11.2
16,380,Cybernetic Implants and Augmentations,1,14
16,380,Cybernetic Implants and Augmentations,1,12.3
16,380,Cybernetic Implants and Augmentations,1,7.7
16,380,Cybernetic Implants and Augmentations,1,16.1
16,380,Darknet Culture and Subversive Technologies,2,11.75
16,380,Darknet Culture and Subversive Technologies,2,5.5
16,380,Darknet Culture and Subversive Technologies,2,12.5
16,380,Darknet Culture and Subversive Technologies,2,11.5
16,380,Hacking and Network Security,2,8.5
16,380,Hacking and Network Security,2,6.5
16,380,Hacking and Network Security,2,12.5
16,380,Neurotechnology and Mind Control,2,11
16,380,Neurotechnology and Mind Control,2,13
16,380,Neurotechnology and Mind Control,2,17
16,380,Neurotechnology and Mind Control,2,18
16,380,Post-Human Philosophy and Ethics,2,11
16,380,Post-Human Philosophy and Ethics,2,13.5
16,380,Post-Human Philosophy and Ethics,2,11.5
16,380,Post-Human Philosophy and Ethics,2,5.5
16,380,Post-Human Philosophy and Ethics,2,13
16,380,Urban Planning and Megacity Design,2,15.5
16,380,Urban Planning and Megacity Design,2,13.5
16,380,Urban Planning and Megacity Design,2,10.5
16,380,Urban Planning and Megacity Design,2,10
16,380,Urban Planning and Megacity Design,2,15
16,380,Virtual Reality and Augmented Reality,2,10.25
16,380,Virtual Reality and Augmented Reality,2,10.5
16,380,Virtual Reality and Augmented Reality,2,8.75
16,380,Virtual Reality and Augmented Reality,2,7.5
16,380,Virtual Reality and Augmented Reality,2,12.75
16,380,Virtual Reality and Augmented Reality,2,9.75
16,380,Virtual Reality and Augmented Reality,2,13.25
16,380,Virtual Reality and Augmented Reality,2,11.5
16,380,Virtual Reality and Augmented Reality,2,11
16,380,Virtual Reality and Augmented Reality,2,9.75
16,384,Artificial Intelligence and Machine Learning,2,9.5
16,384,Artificial Intelligence and Machine Learning,2,10
16,384,Artificial Intelligence and Machine Learning,2,12.5
16,384,Artificial Intelligence and Machine Learning,2,10
16,384,Bioengineering and Genetic Modification,1,20
16,384,Bioengineering and Genetic Modification,1,15
16,384,Bioengineering and Genetic Modification,1,12.5
16,384,Corporate Espionage and Industrial Sabotage,2,8.5
16,384,Corporate Espionage and Industrial Sabotage,2,7
16,384,Corporate Espionage and Industrial Sabotage,2,6.5
16,384,Corporate Espionage and Industrial Sabotage,2,6
16,384,Corporate Espionage and Industrial Sabotage,2,5.5
16,384,Corporate Espionage and Industrial Sabotage,2,9
16,384,Corporate Espionage and Industrial Sabotage,2,5
16,384,Corporate Espionage and Industrial Sabotage,2,6
16,384,Corporate Espionage and Industrial Sabotage,2,6
16,384,Cybernetic Implants and Augmentations,1,12.1
16,384,Cybernetic Implants and Augmentations,1,8.8
16,384,Cybernetic Implants and Augmentations,1,10.4
16,384,Cybernetic Implants and Augmentations,1,14.9
16,384,Cybernetic Implants and Augmentations,1,11.7
16,384,Cybernetic Implants and Augmentations,1,16.2
16,384,Cybernetic Implants and Augmentations,1,8.1
16,384,Cybernetic Implants and Augmentations,1,10.2
16,384,Cybernetic Implants and Augmentations,1,17.6
16,384,Cybernetic Implants and Augmentations,1,11.6
16,384,Darknet Culture and Subversive Technologies,2,12.25
16,384,Darknet Culture and Subversive Technologies,2,9.75
16,384,Darknet Culture and Subversive Technologies,2,13.75
16,384,Darknet Culture and Subversive Technologies,2,8
16,384,Hacking and Network Security,2,5.5
16,384,Hacking and Network Security,2,14.5
16,384,Hacking and Network Security,2,14
16,384,Neurotechnology and Mind Control,2,18
16,384,Neurotechnology and Mind Control,2,10
16,384,Neurotechnology and Mind Control,2,19
16,384,Neurotechnology and Mind Control,2,16
16,384,Post-Human Philosophy and Ethics,2,12.5
16,384,Post-Human Philosophy and Ethics,2,11.5
16,384,Post-Human Philosophy and Ethics,2,9.5
16,384,Post-Human Philosophy and Ethics,2,3.5
16,384,Post-Human Philosophy and Ethics,2,13.5
16,384,Post-Human Philosophy and Ethics,2,15
16,384,Urban Planning and Megacity Design,2,7.5
16,384,Urban Planning and Megacity Design,2,13.5
16,384,Urban Planning and Megacity Design,2,13
16,384,Urban Planning and Megacity Design,2,10
16,384,Urban Planning and Megacity Design,2,16.5
16,384,Virtual Reality and Augmented Reality,2,11
16,384,Virtual Reality and Augmented Reality,2,12.5
16,384,Virtual Reality and Augmented Reality,2,11.75
16,384,Virtual Reality and Augmented Reality,2,10.75
16,384,Virtual Reality and Augmented Reality,2,12
16,384,Virtual Reality and Augmented Reality,2,12
16,384,Virtual Reality and Augmented Reality,2,12.25
16,384,Virtual Reality and Augmented Reality,2,13.25
16,384,Virtual Reality and Augmented Reality,2,12.75
16,411,Artificial Intelligence and Machine Learning,2,11
16,411,Artificial Intelligence and Machine Learning,2,10
16,411,Artificial Intelligence and Machine Learning,2,11
16,411,Artificial Intelligence and Machine Learning,2,6.5
16,411,Bioengineering and Genetic Modification,1,13.5
16,411,Bioengineering and Genetic Modification,1,15
16,411,Bioengineering and Genetic Modification,1,17.5
16,411,Corporate Espionage and Industrial Sabotage,2,8
16,411,Corporate Espionage and Industrial Sabotage,2,9.5
16,411,Corporate Espionage and Industrial Sabotage,2,8
16,411,Corporate Espionage and Industrial Sabotage,2,10
16,411,Corporate Espionage and Industrial Sabotage,2,8
16,411,Corporate Espionage and Industrial Sabotage,2,8
16,411,Corporate Espionage and Industrial Sabotage,2,6
